"","V1"
"34971",0.0611569139133361
"7233",0.542616666144305
"12421",0.886125191348356
"9624",0.0584806828855721
"21862",0.299904931611863
"34414",0.827249776650973
"36017",0.165418647649876
"31823",0.282393289230078
"12803",0.86411932308459
"19575",0.0443894820802087
"5208",0.159092299448191
"15098",0.222974563540873
"12537",0.266836298743438
"19017",0.627617391767003
"35202",0.0103443825496255
"2316",0.474689602206219
"22566",0.0802985502219539
"18324",0.754731559088714
"4909",0.994320050507772
"20490",-0.0594194371832808
"34926",0.357151681562879
"29028",0.383230348834461
"11545",0.440631699461981
"33078",0.845624283790498
"6916",0.0229372949061969
"5066",0.497533224094887
"35086",0.351861923403143
"13353",0.965996755800416
"31413",0.179434636792862
"36262",0.913202196117245
"1221",-0.00138906275080898
"9755",0.931745432536624
"29048",0.470295364245439
"33867",0.172667029779454
"14121",0.182116552547077
"7515",0.55071073661425
"6087",-0.00991853603195001
"15736",0.885462856265271
"20722",0.304362645988644
"11563",0.0501130266553272
"226",0.171639930186724
"10327",0.605268788173341
"11417",0.87534549691526
"12894",0.0434680370005587
"7184",0.642792107874101
"22541",0.740718693407242
"31247",-0.00559732512558214
"16179",0.733629104345561
"26327",0.146102574660759
"7247",0.343220217154274
"33550",0.490130699302578
"1433",0.00755375579740459
"29168",0.0147642010449204
"33656",0.629440137077578
"32947",0.0108588423903076
"22829",0.0207735612233583
"23616",0.0508756679639872
"15013",0.89122023265764
"17229",0.167596178149806
"1735",0.00675762828086751
"5593",0.0493570668353761
"5413",0.191175862222333
"10360",0.025790369703297
"17979",0.262933802665108
"415",0.0422973680592524
"35962",0.00846033522413871
"27870",0.187535690771452
"32931",0.0263283811362826
"25401",0.0184817779172018
"2525",0.00277042223003637
"21187",0.346455327139328
"24631",0.656724566972961
"7222",-0.0104852439684752
"22800",0.784340935436413
"558",0.530213136027864
"10495",-0.000437494267799003
"31682",-0.00301965223492725
"17775",0.0606662817900442
"7259",0.04359476489221
"34276",0.203755452879288
"8539",-0.0099618152563379
"33354",0.920751459496597
"23583",0.629440137077578
"6720",0.0822792048189188
"11304",0.236530240275497
"27420",0.164927589268813
"22545",0.418175468213352
"5662",0.0434614083411832
"4233",0.0576564896373898
"18503",0.684275227132034
"6614",0.772220135560921
"10709",0.981916352309473
"28077",0.00494200542496658
"17003",0.788715603434316
"4558",0.196716683494799
"9006",0.0535266502543056
"22498",0.982175109309228
"11512",0.594576738842087
"2619",0.000643319574495016
"10584",0.0119011596302992
"29591",0.282904722076054
"20494",0.0410094498715312
"23268",0.242567147183039
"28010",-0.0518106033927814
"34964",0.518942764663778
"1484",0.0381958258570156
"20302",0.109325316019545
"13688",0.0386338093412257
"2840",0.861317463432407
"7459",0.00169658143711206
"33097",0.320136514051853
"30441",0.775677293293043
"8422",0.553011159556411
"24304",0.108259511033384
"26976",-0.00513096527413345
"14113",0.153087771499068
"25174",0.0307832847935308
"6760",0.854688927953021
"22760",0.232153153306688
"7280",0.115767485520312
"14278",0.587798638203741
"6374",0.120429684709036
"28500",-0.000332639131231702
"33607",0.91053379754595
"8838",0.79733011340686
"11171",0.249518245670375
"12717",0.0369610487949723
"11717",0.345019270519471
"19087",0.625746255841207
"15363",0.133222405196312
"21234",-0.011282863402657
"29952",0.108579676414745
"25256",0.0173019794561862
"31378",0.0947429706773189
"7675",0.247439177868599
"10808",0.18044400895662
"6555",-0.0036978362247244
"1775",0.991285428164187
"13862",0.0635237654710572
"26473",0.937604922888605
"32087",0.194953005125239
"35485",0.0872831771663631
"11794",0.036273926905469
"24828",0.134131476318307
"30045",0.603053193528423
"7568",0.0138524581746246
"27486",0.0342454999998126
"15181",0.962150349283014
"31214",0.054298281256803
"14761",0.390747603322031
"35100",0.632865091078391
"25676",0.396616556842975
"20965",0.00175691031995804
"13165",0.403520312377819
"29893",0.667991628488983
"19453",0.48350225845241
"17265",0.209306337064747
"66",0.0599181950218845
"13747",0.0331549108922208
"23435",0.234168884483731
"19044",0.857030494047435
"16800",0.138009078487873
"3777",-0.000939976036472901
"27055",0.767191032705328
"2091",0.38983299464685
"28565",0.13662275189638
"6443",0.128401210556075
"15609",-0.00172323461980356
"8129",0.895101810237164
"27325",0.484445804874618
"2457",-0.00138906275080898
"28828",0.763725377126945
"3163",0.0479094212387955
"22149",0.304352992477253
"7095",0.97632801180431
"23797",0.733629104345561
"14708",-0.00804767887318055
"8330",0.934057141643185
"5159",0.047793574739945
"27654",0.688748952437094
"28760",0.750578572832222
"23179",0.00110736920449253
"29026",0.151930937661463
"32961",0.914335521108189
"1509",0.119967007238107
"4526",0.463836588528666
"26181",0.689728465100141
"25398",0.215784424641847
"2626",0.255178955096555
"33636",0.223248351743296
"26886",0.0168111282961059
"6812",0.160164606482757
"1669",0.0783019491994002
"864",0.145390547586285
"26992",0.807428094389494
"31925",0.388270446589767
"14497",0.0610848599594851
"14672",0.487185633904831
"26256",0.738602252804213
"32780",0.00359218289111561
"35276",0.650276050770145
"1467",0.504939214406134
"15178",-0.0112783764578025
"9655",0.022382216559892
"22196",0.13663082371422
"30673",0.0492295358503774
"34951",0.592801961928556
"24550",0.365724745550513
"1163",0.73830871657947
"30416",0.729732203041428
"19211",0.241981785427016
"7620",0.734924515208254
"36033",0.562907490852645
"8726",0.0351802345600812
"20016",0.0416704972971021
"22246",0.734342838054746
"6860",0.158644875132807
"29119",0.29191049441122
"31245",0.375538916514119
"18865",0.0510301358051388
"32402",0.9377965036006
"34181",0.596695010682557
"30083",0.28415719735626
"23816",-0.0112825916223473
"22194",0.0167243498807468
"8194",0.0341783793810276
"35450",0.462961948523155
"29613",0.667991628488983
"20127",0.0589818842211336
"246",0.0902326737059621
"14325",-0.0104365562706572
"22562",0.79603483937429
"30594",0.16780871939167
"12134",0.574170337271483
"29811",0.495401390105188
"9292",0.491503090928408
"9839",0.00582765584511786
"2986",0.0902326737059621
"2252",0.952354251490924
"25966",0.430277438923815
"10795",0.0309172136048004
"27898",0.554743413107045
"29386",0.0280370786127832
"20930",0.0834470592239282
"5475",0.434193433517493
"26509",0.699742371944668
"14377",0.714655163867785
"18265",0.76157765628893
"24920",0.0975118191787962
"20346",0.77472350421859
"7135",0.991974995315729
"28986",0.390747603322031
"12856",0.323290528142761
"18318",0.0731470558098302
"35036",0.73102297829028
"35232",0.0759308613470742
"22536",0.241183763151303
"19901",0.00208696052069254
"28326",0.604097933027046
"15298",0.120143696157171
"32084",0.176211117404555
"25850",0.0679332162039913
"25287",0.981458874783353
"29295",-0.00556922057837943
"22453",0.0922812453656842
"8714",0.764057230076415
"31345",0.844905475292845
"35352",-0.0518106033927814
"35849",0.386493521452946
"20512",0.00163888795823803
"10404",0.0794030400043944
"29597",0.355420788639606
"28060",0.495353493006964
"10681",0.0428809037103465
"9763",0.158644875132807
"14593",0.259663826366557
"16025",0.138104494530957
"26517",0.883539743717389
"27001",0.262923983805599
"11013",0.383270468531819
"833",0.163426329707299
"35147",0.00176190236388889
"1656",0.0770544470909711
"24028",0.0566298278063237
"25147",0.0733313994691127
"1320",0.0956217396962803
"263",0.0577127596570152
"5133",0.353319628180606
"2610",0.663318327905707
"27625",0.121544241366863
"3153",0.0366061489383923
"15529",0.639255429090135
"27977",0.321294652647805
"1674",0.351445081604516
"27230",-0.00762476759661417
"29351",0.031717863439623
"19927",0.638465667425305
"20173",0.201914780779467
"660",0.0346733825767421
"31322",0.155154766429193
"24685",0.268597963166863
"1810",0.00896696473586191
"27058",-0.00767548824154736
"11348",0.039251693544007
"29842",0.300266670128387
"4290",0.194103964945246
"2768",0.76286037475342
"27564",0.307577937872247
"33840",0.979393307223067
"740",0.705137927321566
"29229",0.624505361731554
"31739",0.326598154007578
"15252",0.0985236549071705
"20788",-0.00655225869416167
"13147",0.533949839976119
"18293",0.333100667569651
"35193",0.872274511166136
"6400",-0.0518106033927814
"30744",0.0658132420551477
"5979",0.0331285701400027
"3915",0.00847435023593753
"28296",0.22755530499693
"20800",0.0464332183877482
"6305",0.184630299529979
"22824",0.978756791080281
"32454",0.00459080084519798
"31225",0.00382001275206151
"24883",0.817798518760526
"24743",0.696084918863947
"1366",0.0271490560961415
"6727",0.0296791257965323
"9290",0.190312091361737
"34407",0.0981563300077381
"35938",-9.54539944590282e-05
"11597",0.622733557760536
"2282",1.00136413908916
"1816",0.847434622879199
"7748",0.53009787204008
"22737",0.0864865993436376
"32351",0.158167196993431
"1237",0.777231011800625
"5021",0.0281972267444894
"18796",0.177975955765992
"11405",0.452415280882401
"12982",0.0907466690527111
"18586",0.10626523290499
"8535",0.128877809599391
"36029",0.00109151962486785
"17080",0.380269251614574
"15086",0.78520192732081
"31804",0.637623411914714
"13746",0.330513729598651
"6190",0.0032518160430008
"12644",0.0192376885075174
"27318",0.893269163505816
"31061",0.20065097195143
"13953",0.809895206061324
"13156",0.284574471753963
"21986",0.139929771163812
"32565",0.0870116289467196
"18750",0.0626933991514764
"27140",0.0156153697090249
"28033",0.27676058978982
"36173",0.320905056615981
"4901",0.145624030438832
"16096",0.141311941926099
"32641",0.161772806954676
"32807",0.472112779860587
"2631",0.871311872877045
"26298",0.307438971353635
"5057",0.0683206866540133
"33825",0.249622888770732
"526",0.318500845165259
"11956",0.272575558585045
"21421",0.485044430141984
"28504",0.0229324711836104
"31211",0.945129156203802
"9123",0.340826788651059
"28114",0.116328947439894
"25802",0.477692869769218
"22337",0.297677083236476
"15892",0.0887681970534841
"6345",0.92119902557958
"21199",0.437004988726583
"17991",-0.00389609113408134
"9663",0.0279532030614253
"9241",0.205089229613844
"24913",0.120956087474816
"20920",0.691387794631438
"16622",0.0215037066085483
"6593",0.0296791257965323
"1321",0.859426066761769
"35524",0.913202196117245
"30046",0.943805446692182
"15695",0.314437099507459
"30061",0.588058447136625
"29213",0.0141599594424935
"12120",-0.0496400449288497
"30210",0.0577223863198436
"35823",0.0183389764093889
"10660",0.233439897224186
"33424",0.114905925748677
"18532",-0.0112735672497338
"31722",0.390463706443214
"8724",0.129578950854915
"21845",0.229206269595936
"14193",0.0360122101553632
"23006",0.200827300503885
"23117",0.162073879768582
"1513",0.396246489459352
"33242",-0.000778016917932542
"12978",0.699425391302517
"34182",0.128466516030879
"28093",0.114136458859593
"3030",0.750566267707934
"10098",0.297381621479826
"17435",0.318500845165259
"8635",0.278454661700808
"27006",0.936353909904495
"21158",0.0588870656785041
"12011",0.6460283263699
"35665",0.467360407579777
"4803",0.112603348010295
"23092",0.104450702400386
"7197",0.609407035365071
"23383",0.116634987986174
"16046",0.0127074706644797
"18555",0.0670097180512022
"2943",0.0487779057332472
"35017",0.486841509721079
"10118",0.556666862773591
"19068",0.945635376624857
"25142",0.323196961019072
"27758",0.18207194199594
"26377",0.0217053048623598
"27646",0.262632836437182
"24401",0.0678126229451875
"5728",0.112867692293611
"23196",0.998040508984884
"14397",-0.00614889842071184
"20600",0.0041229765559168
"12144",0.0759639021804798
"27515",0.50357333473079
"12477",0.937142842717043
"9870",0.865191274058386
"6100",0.269367631438344
"27908",0.890167274437658
"10982",0.0206552931151453
"13079",0.269020600050566
"18479",0.0210859995527911
"3764",0.082783122764263
"23965",0.473291514210999
"25029",0.965996755800416
"32599",0.838097773397706
"20628",0.269034747825383
"22645",0.550815327307984
"8083",-0.0518106033927814
"8362",-0.0112821258567377
"24374",0.914335521108189
"33024",0.38100657406461
"22775",0.234860463623369
"13831",0.222141117483847
"26767",0.576815744001976
"34341",0.095408036893787
"30951",0.13119011047392
"28112",0.443708559989326
"27393",0.195250446194048
"20331",0.715371768386489
"18771",0.908719249217188
"4081",0.934655018430853
"33107",0.0199198109675307
"5653",0.289215695443399
"7923",0.403073355769758
"29822",0.440336708294795
"22744",0.349272073955677
"18613",0.599878888018556
"35044",0.0571526480343428
"4962",0.133196135714254
"6784",0.274548757596239
"30782",0.105777089084243
"1035",-0.00440612248570523
"20025",0.147293225768542
"3601",0.775297126651435
"23732",0.118930806705869
"5012",0.931219751667475
"35712",0.695979982432793
"11206",0.072821482151136
"32968",0.523515442674912
"21023",0.471300001279238
"23643",0.000559249173964005
"20510",0.139676078785499
"18782",-0.00132590830628087
"31111",0.89122023265764
"29598",0.00582765584511786
"1046",0.00879949440478884
"24373",0.00563605000376503
"15153",0.611319786019692
"26842",0.0750751604999084
"12229",-0.0112735577108226
"16043",0.249317475456302
"7972",0.997608670302099
"14414",0.347715064204805
"21904",0.620437018972817
"20963",0.0739882509421657
"12045",0.272475855971935
"17989",0.0360199912700726
"14531",0.61147970890558
"5602",-0.00668917940026531
"11307",0.521563976150014
"35211",0.154691983427264
"32728",0.0258516862759708
"21922",0.945635376624857
"22303",0.435621398954833
"27606",0.0106773103359766
"31789",0.914335521108189
"3609",0.213928543963322
"25177",0.113211970796817
"25439",0.244488404364631
"21010",0.668388399925571
"10017",0.334209087968706
"23868",0.806446183979307
"31277",0.372318216607477
"2019",0.0822011542490069
"26266",0.599556494967363
"21510",0.618943893922956
"19062",0.530922556522275
"9500",0.0276025633051342
"35391",0.182119511201006
"22236",0.299507142103468
"27475",0.584279340862817
"3183",0.0713025884567636
"22641",0.890167274437658
"26793",-0.00160880254319302
"34413",0.0196069083112853
"26036",0.0576932783223012
"32574",0.463089369332853
"3410",0.0401557841119087
"15913",0.126723415168579
"27978",0.0981563300077381
"2959",0.688367332397167
"15449",0.835956585389546
"1019",0.233439897224186
"22250",0.341811828984838
"20617",0.297416885637099
"9049",0.734835244560363
"33034",0.0886605949268234
"23188",0.0413207607323487
"9416",0.153057901191413
"25804",0.0701981729419761
"22215",0.417811544007289
"752",0.538483863263336
"7468",0.680948141143331
"14046",0.0216727740872616
"30234",0.287861433323414
"8191",-0.00398710117770718
"22173",0.505831410924088
"9543",0.116719727440038
"28338",0.890167274437658
"25692",0.164733925611702
"25578",0.101407475168681
"9807",0.0742765629609853
"31763",0.236113570049786
"11705",0.134077410822253
"24387",0.48608206814594
"7563",0.224989132036594
"32919",0.0206734076112653
"1106",0.0335600381952792
"10659",0.569473547027833
"35101",0.731593622235658
"15969",0.380888501922967
"15275",-0.0873886252599683
"5550",0.228417395202655
"13008",0.745729645063687
"6774",0.404498635249842
"15512",0.077398548733153
"18089",0.87534549691526
"8135",-0.232316156652267
"19222",0.165003726025225
"3563",0.410093979481843
"17005",0.351650411646069
"32480",0.582494441812956
"1586",0.451061432407952
"1519",0.45025255095649
"14120",0.29940587708773
"22020",0.00262406232808682
"3157",0.964156053255608
"14200",0.353592544381803
"21712",0.531726386971758
"33908",0.248954068477363
"29549",0.81699468325043
"25269",0.440631699461981
"33904",0.210296140608525
"5711",0.0119011596302992
"14890",0.937604922888605
"8298",-0.00522748475926801
"9003",0.256894474482027
"19745",0.634542824605762
"33683",0.503833130879757
"16541",0.0786604231471654
"28569",0.637150009017822
"27582",0.715424287419251
"25999",0.668946928872711
"31497",-0.00723714208532197
"7818",0.257702877808062
"17236",0.00743747199322832
"8370",0.577339189802626
"31970",0.441674575248371
"29197",0.0474986563641606
"23950",0.0584774698876017
"19949",0.862758180420103
"21730",0.272492308430095
"31220",0.282393289230078
"21588",-0.000371847382855572
"12669",0.0477912032363443
"13691",0.733629104345561
"24104",-0.00204101148401551
"26977",0.0571464219667682
"6015",0.307436795861502
"28959",0.0556183824616353
"6457",0.0183313018011639
"27214",0.992317360264441
"32309",0.0205619473337174
"20444",0.38647666909572
"19137",0.328649456027894
"28518",-0.00403131038721986
"32555",0.821691407950781
"5226",0.0935265931172125
"11149",0.00462295056956569
"3191",0.276653581454031
"11369",0.055084523680463
"8052",0.814602750651168
"5754",-0.00492179360446162
"33583",0.686503537469878
"22949",0.0113200308842313
"9735",0.0595089613566744
"16073",0.433143074355471
"15753",-0.00916461519343607
"23516",0.24257578302847
"31834",0.522674528779543
"11281",0.124720336451443
"8848",-0.0112652310734719
"29666",-0.0506081205311121
"24734",0.00574060147770879
"26402",0.312411240377328
"18963",0.137286985092782
"1869",0.0164332213305952
"24516",0.0580506720756616
"6091",0.246870285266365
"33508",0.731621399014682
"11305",0.341811828984838
"22338",0.856954872005976
"4748",0.688367332397167
"35070",0.691475641020018
"8159",0.058693883051071
"28226",0.0145118758150697
"19917",0.320321858761521
"28905",0.913240247788818
"27794",0.825511713050224
"17686",0.0634887924334238
"5151",0.137641272165564
"27566",-0.00849897477501275
"3362",0.0484647806417692
"4472",0.311155915724888
"23574",0.318500845165259
"13113",0.99118146049206
"34319",0.482398765771236
"22650",0.054740348012704
"20481",0.939340419701563
"18500",0.0256699437470926
"18748",0.235105906450257
"30954",0.571335252746656
"27239",0.974752812330308
"33903",0.795289746730216
"3013",0.885449013114021
"16750",0.0296681037978773
"28384",0.339038338611145
"26860",0.340048322660156
"34050",0.0956520311381678
"3027",0.213404524629019
"297",0.108336050620292
"7494",0.247439177868599
"35919",0.347614971319882
"21978",0.00701042078905493
"28199",0.876622875038272
"27927",0.036403732429365
"29224",0.22009811115102
"35989",0.936937288279589
"7423",0.228910199910357
"27008",0.572752404917974
"10519",0.726506213643395
"7191",0.353470944276895
"23175",0.448113302254215
"14194",0.886125191348356
"36134",0.144258188565554
"22710",0.0476301401377408
"28522",0.336623223572168
"3060",0.473232086370682
"21056",0.119754310675904
"31263",0.835428908468437
"36091",0.615511086889365
"15261",0.000831526838123402
"21362",0.0893477385459161
"25975",0.146147018249983
"5606",0.788606948035178
"35854",0.0553957618954874
"35121",0.162460148988714
"12296",-0.00428585541506458
"29626",0.0228358422611643
"30071",0.0866484551992165
"2947",0.927164668046907
"18845",0.463331033690144
"34231",0.776715342165901
"8463",0.46408517190809
"6936",0.0909521941646578
"35968",0.0471654668966578
"20317",0.655691435904837
"18776",0.258903006056134
"18340",0.281865158450284
"17819",0.380219500282452
"32864",0.659419472052282
"4527",-0.010616278807719
"11257",0.800750618014398
"32831",0.764664144856752
"10665",0.886125191348356
"9080",0.0484927240799145
"7300",-0.0112828663851571
"13754",0.898350236724218
"8329",0.0714030678793286
"13751",0.304314148282692
"519",0.522804574372692
"4280",0.126797508371284
"22003",0.826920576288692
"22624",0.0514681993923768
"11059",0.256760311067838
"30902",0.0435714068232979
"7606",0.433275656779589
"26920",0.00171245781533369
"15543",0.269898158324055
"21847",0.142650158844554
"9198",-0.0572398020643473
"7647",0.411841024290313
"31203",0.866507594980105
"1420",0.0148797757060556
"34798",0.0578571405973902
"5512",1.00157483589184
"35317",0.0460064886750582
"21469",0.109846819972655
"2017",-0.00736693108211151
"2254",0.847049995496488
"13623",0.0864751767656374
"24020",0.536456939924886
"35558",0.0272292299414494
"30622",-0.0022395083425768
"2312",0.0229717642113318
"32800",0.0429934267472612
"22115",0.0466814146627914
"2288",0.0382147053825062
"5126",0.0499048711730882
"202",0.1454879637801
"21257",0.748420541149127
"1569",0.744852942326207
"28967",0.576206560293183
"16598",0.655164705507379
"25169",0.472419196546694
"20318",-0.00343594824865444
"5698",0.0474617078796005
"15821",0.0907841898887033
"31826",0.0164098224883978
"7048",0.0505442554387149
"3834",0.276349425003778
"23579",0.0747740276854891
"15097",0.544237295340429
"9257",0.122703958961479
"17590",0.856994151668945
"1305",0.138632148530858
"452",0.10092629967362
"1158",0.0295878611725319
"21884",0.0121617963335441
"5277",0.974647766719375
"4410",0.993753863228495
"24208",0.585628413867175
"23552",0.946767298380905
"27636",0.48097769142814
"12641",-0.0014752540474495
"27576",0.314298405479525
"11272",0.130235615718912
"4963",0.0569908899149726
"31425",0.655798065760788
"35311",0.980184885048716
"21426",0.0852919083746846
"13799",0.149837853930584
"2726",0.426077816946819
"19015",0.444620573350004
"1731",0.126425109877202
"502",0.209308033631395
"24947",-0.0051489637723111
"32629",0.0952390373582311
"18655",0.670679785922544
"16468",0.165979361028147
"9923",-0.00906982762872861
"32869",0.797270693358045
"30233",0.465223755630006
"25739",0.78709097729421
"8460",-0.0873886252599683
"12838",0.0512931188717257
"22956",0.0153594495173838
"26097",0.972415722306659
"34545",0.0564866478906045
"30075",0.115538023141625
"1875",-0.0617887546798402
"12745",0.00247334343422954
"33234",0.914335521108189
"891",0.435658303939675
"19684",0.133385447156403
"15509",0.127982162736189
"24181",0.806011689105968
"21477",-0.09680733986493
"18795",-0.011282866385236
"327",0.86784727507393
"3928",0.0443768737136812
"35630",0.148827334428072
"23730",0.584928766119591
"18648",0.0168496309514637
"19510",0.951797822232423
"12205",0.317842194091371
"5723",0.333818051993647
"19932",0.447287068339099
"26324",0.0336164030744042
"23404",0.115911991082791
"11454",0.388781136818035
"10271",-0.00106093237407848
"27047",0.0691700708677973
"5743",0.085079682121227
"30742",0.163529796811192
"14561",0.946767298380905
"11120",0.521335850288797
"15925",0.855690209456264
"8348",0.455646386988854
"19402",0.104376998225699
"10184",0.224388411480963
"32660",0.172686007194804
"442",0.406970975078758
"31200",0.088845946658747
"16064",0.334734974546068
"13696",0.550983159756886
"33554",0.00997777903927106
"34250",0.820436023780411
"33068",0.351415552357719
"23976",0.401427521844515
"12449",-0.0101907978424121
"27598",0.516051356030078
"1942",0.161996068484323
"17516",0.0359650926479866
"35170",0.919844054187913
"27222",0.404848892616848
"6885",0.396623981386672
"22825",0.398654514138701
"6616",-0.0112801876910404
"21215",0.0532248577781661
"1434",0.1194982621233
"2956",0.14510411115833
"1645",0.702407176716476
"33804",0.0753710365654895
"24480",0.783459844993928
"35802",0.838097773397706
"25750",0.415503037991816
"1765",0.528286516883081
"10523",0.0396468472644286
"29592",0.734464227564076
"3493",0.0280079296404156
"6834",0.187233367662304
"26271",-0.00341355228858355
"31120",0.443929352824011
"27546",0.267813005613759
"33283",0.177304350544903
"27629",0.282102594673872
"21968",0.273245948998557
"11752",0.947989009863708
"16241",0.866847386897386
"26730",0.291713958523586
"25766",0.0985658884896693
"14342",0.906544487186543
"34533",0.429643986619233
"17615",0.0374813097578665
"10890",0.125326963783428
"31767",0.134517737065035
"34071",0.422975508601873
"32711",0.696552292738435
"27440",0.0677322078800705
"5941",0.367949733082019
"28870",0.121427758524286
"21942",0.00568375231434039
"1710",0.119365601852185
"23221",0.0244007821685963
"22224",0.547835735407573
"22505",0.18693522877547
"22122",0.311627020571618
"32095",0.212557842538251
"32327",0.310735608549048
"14079",-0.194574016785
"4392",0.642767209277656
"25340",0.718425571202754
"24783",0.77234516967718
"8763",0.418631157865548
"9981",0.164782610639435
"9730",0.945635376624857
"5703",0.796509049954075
"2356",0.35763847472289
"35689",0.288627621737177
"10978",0.0987596172686623
"10115",0.238474685600562
"17972",-0.00372774726095969
"22938",-0.0112786817230082
"9139",0.245348100919956
"31742",0.507237448507622
"34936",0.229100880463683
"22880",0.158308494109921
"31918",0.265418175447766
"14745",0.0295112578284506
"14367",0.672575613007436
"26640",0.948890229893716
"34634",-0.00195173205867317
"14844",0.372318216607477
"3477",0.0143134451646501
"20877",0.796627661862191
"32626",0.0676288569763873
"35614",0.145644355782067
"18244",0.0415196315422996
"23669",0.0509020149954489
"2919",0.245981811369442
"7479",0.0281730562512747
"8670",0.12633479136873
"4345",0.317842194091371
"563",0.219768688820755
"30331",0.0637204367259671
"10071",0.15644977042524
"9911",-0.0112566698715211
"17276",0.680328536619843
"3668",0.688822049548364
"8970",0.886125191348356
"19698",0.0926664012976628
"29103",0.075038911211076
"26631",0.800850438089014
"3553",0.280722253328281
"8880",0.104062442315087
"19070",0.196189242658367
"12785",0.784350959481269
"9317",0.00205428979389037
"8576",0.269638760495747
"17366",0.022376990966462
"785",0.578102421032555
"20899",0.265470248337334
"35709",0.155375059273434
"12695",0.563410391186228
"18592",0.628759965184219
"26173",0.0785710400534003
"27970",0.133973828748278
"16248",0.498871701326069
"35634",0.0590869256528136
"1614",0.0200190341824879
"7744",0.690609627480293
"36041",0.518658857563267
"4951",0.540738092451966
"24088",0.714845628640125
"7773",0.886254200365924
"11350",0.204458292837962
"24132",0.112901548861207
"22056",0.982842060624116
"32141",0.866507594980105
"14111",0.0840516372270881
"30482",0.611598885134925
"30215",0.205588475185949
"12619",0.363345361682266
"17850",0.19456367794282
"26941",0.168536373249384
"28990",0.247439177868599
"19170",0.807853614138259
"10067",0.100566916978731
"13074",0.017439863668621
"28054",0.974405493821866
"5675",-0.00703929324962115
"31642",0.852623797807731
"2121",0.40767839081948
"33246",0.357836437174636
"32479",0.831096042362796
"14854",0.493934318927176
"17412",0.047279176467073
"14369",0.0686391710907914
"34364",0.578966029026038
"20275",0.375248047467823
"11256",0.0607544067419185
"10347",0.210014735378681
"1063",0.238787139077234
"809",0.113715132007774
"1447",0.0107731317259417
"12639",0.510463529731523
"18620",0.0830939765560811
"34868",0.907240420781145
"12155",0.0340156172569251
"20020",-0.00607933450985055
"22405",0.0785907070161028
"7898",0.139758628878669
"3394",0.951121139948959
"35429",0.876510500207851
"22607",-0.0112828628376784
"29388",0.0819506695082538
"34257",0.0449491464257479
"11440",0.171820133201158
"12093",0.386922232020195
"29898",0.785770407404671
"16836",0.62933615257519
"7469",0.539680850730397
"20460",0.449081461164445
"3431",0.37254354223873
"723",0.327267777276974
"32155",0.15617355121256
"28404",0.914335521108189
"20417",0.52651788596928
"336",0.89122023265764
"2621",0.100343093801523
"16218",0.150544255355646
"2964",0.974527914512262
"20686",0.411803706160317
"4252",0.926361866033608
"26022",0.169885296760055
"4512",0.020936574261572
"33704",0.0821788923679252
"2858",0.260664356564334
"2302",0.759776298642754
"5150",0.568893713318206
"16430",0.110574856795375
"28290",0.0262499460200728
"32178",0.395749777261468
"3003",0.0618954697711818
"24179",0.5411026632746
"21513",0.521943596186225
"32581",0.886125191348356
"35467",0.970463312851069
"33912",0.806313890816794
"19857",0.213928543963322
"28318",0.0184817779172018
"1453",0.0561864016302851
"7383",0.0256924056927328
"17929",0.626726721689051
"1739",0.632526860422983
"11847",0.0123605836253564
"32229",0.142853615642794
"12769",0.313636639226705
"1727",0.0902326737059621
"6153",0.631038915046698
"5432",0.57606873904951
"8435",0.579590481138287
"23265",0.468164889518084
"4908",-0.0518106033927814
"6540",0.213404524629019
"24326",0.105719200559074
"33996",0.211702719097409
"17471",0.115938321166542
"27200",0.87168315436216
"6184",0.205588475185949
"27635",0.433331234139617
"15777",0.450479948315733
"14768",0.744129705593189
"17817",0.00970596572617071
"23592",0.303161736915723
"18326",0.190122162858277
"19671",0.341811828984838
"15303",0.986282143724592
"22550",0.123369751894513
"7700",0.46205928898711
"29560",0.0715766005238598
"20642",0.693552560980914
"7193",0.930662006361787
"2802",0.942974954546396
"6681",0.0875784882871336
"23207",0.945635376624857
"31257",-0.00628040700159416
"34162",0.1884420782347
"24751",0.341811828984838
"21019",0.540133692322
"31070",0.048520170801839
"18716",0.199000841064563
"13559",0.334474330791419
"10856",0.940969871921928
"247",0.0462336945253579
"25920",0.173362456069672
"33460",0.0146726709433774
"25656",0.0455290078677542
"173",0.440148745682964
"26265",0.686708615491219
"10056",0.0263149576234309
"3756",0.0497227900137828
"10197",0.304998258112011
"36074",0.249317475456302
"21453",0.094960675417126
"32692",0.0144359563144088
"15991",0.0400986462146456
"14320",0.359489026202426
"12300",0.0692293664226636
"16452",0.0536878738815091
"32301",0.191883109172459
"33428",0.165969550606778
"35957",0.707828286383057
"28807",0.238078198408647
"13660",0.134240967581927
"24053",0.01779883594954
"21471",0.0420776911001773
"35974",0.645604564131366
"456",0.70440953327471
"24379",0.0622412328523462
"13154",0.326541595236898
"16818",0.41189019915367
"1933",0.0695052456703625
"17805",0.762472294940103
"20531",0.0114111312765395
"31166",0.0260058530967195
"12353",-0.00847198687116686
"7399",0.470456233816962
"1896",0.100325624454733
"9643",0.26217324764859
"13459",0.124236508176693
"14758",0.0400986462146456
"5808",0.0886605949268234
"30916",0.217830166265736
"1704",0.17122951827985
"10159",-0.0112828647161914
"32431",0.453598286855349
"12920",0.639926186240004
"27584",0.906544487186543
"31649",0.911144628375697
"9898",0.21440736737312
"4490",0.054297337173776
